  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   4.709e-03,   1.916e+03,   2.754e+00,   1.063e-15,   3.465e-02,   6.859e-01,   1.256e-02,   1.988e-02,   1.426e-01
   4.736e-03,   1.922e+03,   2.761e+00,  -2.421e-16,   3.435e-02,   6.859e-01,   1.256e-02,   1.950e-02,   1.432e-01
   4.763e-03,   1.927e+03,   2.768e+00,   1.533e-16,   3.407e-02,   6.859e-01,   1.255e-02,   1.914e-02,   1.438e-01
   4.789e-03,   1.932e+03,   2.774e+00,   2.345e-16,   3.381e-02,   6.859e-01,   1.255e-02,   1.881e-02,   1.443e-01
   4.816e-03,   1.937e+03,   2.780e+00,   7.095e-16,   3.357e-02,   6.859e-01,   1.255e-02,   1.850e-02,   1.448e-01
   4.843e-03,   1.942e+03,   2.786e+00,  -6.745e-17,   3.333e-02,   6.859e-01,   1.255e-02,   1.822e-02,   1.453e-01
   4.870e-03,   1.946e+03,   2.792e+00,  -5.339e-16,   3.311e-02,   6.858e-01,   1.255e-02,   1.795e-02,   1.457e-01
   4.896e-03,   1.951e+03,   2.798e+00,   8.606e-17,   3.290e-02,   6.858e-01,   1.255e-02,   1.769e-02,   1.461e-01
   4.923e-03,   1.955e+03,   2.803e+00,  -7.402e-17,   3.270e-02,   6.858e-01,   1.255e-02,   1.745e-02,   1.465e-01
   4.950e-03,   1.959e+03,   2.808e+00,   8.012e-16,   3.250e-02,   6.858e-01,   1.255e-02,   1.723e-02,   1.469e-01
   4.977e-03,   1.962e+03,   2.813e+00,  -1.408e-15,   3.232e-02,   6.858e-01,   1.255e-02,   1.701e-02,   1.472e-01
   5.003e-03,   1.966e+03,   2.818e+00,   9.432e-16,   3.214e-02,   6.858e-01,   1.255e-02,   1.680e-02,   1.475e-01
   5.030e-03,   1.970e+03,   2.822e+00,   6.570e-16,   3.197e-02,   6.858e-01,   1.255e-02,   1.660e-02,   1.479e-01
