# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s]
0.0140833,0.00986308,9.67843,93.672,2.9168e-07,371.549,800.29,0.732631,0,16.4871
0.0141,0.00987346,9.17157,84.1177,2.48212e-07,371.549,827.278,0.758677,0,17.1786
0.0141167,0.0098843,8.6271,74.4269,2.06579e-07,371.549,855.458,0.785873,0,17.7508
0.0141333,0.00989566,8.0369,64.5917,1.67015e-07,371.549,884.981,0.814365,0,18.1575
0.01415,0.0099076,7.38935,54.6025,1.2981e-07,371.549,916.011,0.844312,0,18.3328
0.0141667,0.00992018,6.66679,44.4461,9.53319e-08,371.549,948.735,0.875894,0,18.1787
0.0141833,0.00993351,5.83982,34.1035,6.40744e-08,371.549,983.365,0.909315,0,17.541
0.0142,0.00994766,4.85191,23.541,3.6747e-08,371.549,1020.15,0.944817,0,16.1502
0.0142167,0.00996276,3.44067,11.8382,1.44964e-08,371.549,1066.01,0.990031,0,13.6402
0.0142333,0.00997907,1.00417,1.00835,3.60436e-10,371.549,1116.66,1.04011,0,7.35678
