  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   1.429e-02,   2.164e+03,   2.380e+00,  2.839e-274,   2.486e-02,   1.625e-01
   1.434e-02,   2.165e+03,   2.381e+00,  9.802e-278,   2.484e-02,   1.625e-01
   1.439e-02,   2.165e+03,   2.381e+00,  3.372e-281,   2.481e-02,   1.626e-01
   1.444e-02,   2.166e+03,   2.381e+00,  1.156e-284,   2.479e-02,   1.627e-01
   1.449e-02,   2.166e+03,   2.382e+00,  3.950e-288,   2.476e-02,   1.627e-01
   1.454e-02,   2.167e+03,   2.382e+00,  1.345e-291,   2.474e-02,   1.628e-01
   1.459e-02,   2.167e+03,   2.383e+00,  4.568e-295,   2.472e-02,   1.629e-01
   1.464e-02,   2.167e+03,   2.383e+00,  1.546e-298,   2.470e-02,   1.629e-01
   1.469e-02,   2.168e+03,   2.384e+00,  5.219e-302,   2.467e-02,   1.630e-01
   1.474e-02,   2.168e+03,   2.384e+00,  1.757e-305,   2.465e-02,   1.630e-01
   1.479e-02,   2.169e+03,   2.384e+00,  5.895e-309,   2.463e-02,   1.631e-01
   1.484e-02,   2.169e+03,   2.385e+00,  1.973e-312,   2.461e-02,   1.632e-01
   1.489e-02,   2.169e+03,   2.385e+00,  6.588e-316,   2.459e-02,   1.632e-01
   1.494e-02,   2.170e+03,   2.385e+00,  2.182e-319,   2.457e-02,   1.633e-01
   1.499e-02,   2.170e+03,   2.386e+00, -8.053e-322,   2.455e-02,   1.633e-01
   1.504e-02,   2.171e+03,   2.386e+00,  5.287e-322,   2.453e-02,   1.634e-01
   1.509e-02,   2.171e+03,   2.386e+00,  1.131e-321,   2.452e-02,   1.634e-01
   1.514e-02,   2.171e+03,   2.387e+00,  1.383e-321,   2.450e-02,   1.635e-01
   1.519e-02,   2.172e+03,   2.387e+00, -3.854e-322,   2.448e-02,   1.635e-01
   1.524e-02,   2.172e+03,   2.387e+00,  1.309e-321,   2.446e-02,   1.636e-01
   1.529e-02,   2.172e+03,   2.388e+00, -8.794e-322,   2.445e-02,   1.636e-01
   1.534e-02,   2.173e+03,   2.388e+00, -4.990e-322,   2.443e-02,   1.637e-01
   1.539e-02,   2.173e+03,   2.388e+00,  9.585e-322,   2.441e-02,   1.637e-01
   1.544e-02,   2.173e+03,   2.389e+00, -8.844e-322,   2.440e-02,   1.637e-01
   1.549e-02,   2.174e+03,   2.389e+00,  4.545e-322,   2.438e-02,   1.638e-01
   1.554e-02,   2.174e+03,   2.389e+00, -3.508e-322,   2.437e-02,   1.638e-01
   1.559e-02,   2.174e+03,   2.389e+00, -1.230e-321,   2.435e-02,   1.639e-01
   1.564e-02,   2.174e+03,   2.390e+00, -1.186e-322,   2.434e-02,   1.639e-01
   1.569e-02,   2.175e+03,   2.390e+00, -4.051e-322,   2.432e-02,   1.639e-01
   1.574e-02,   2.175e+03,   2.390e+00, -4.348e-322,   2.431e-02,   1.640e-01
   1.579e-02,   2.175e+03,   2.390e+00,  8.547e-322,   2.430e-02,   1.640e-01
   1.584e-02,   2.176e+03,   2.391e+00, -1.448e-321,   2.428e-02,   1.641e-01
   1.589e-02,   2.176e+03,   2.391e+00,  2.619e-322,   2.427e-02,   1.641e-01
   1.594e-02,   2.176e+03,   2.391e+00, -9.338e-322,   2.426e-02,   1.641e-01
   1.599e-02,   2.176e+03,   2.391e+00, -4.842e-322,   2.424e-02,   1.642e-01
   1.604e-02,   2.177e+03,   2.392e+00,  1.235e-321,   2.423e-02,   1.642e-01
   1.609e-02,   2.177e+03,   2.392e+00,  1.196e-321,   2.422e-02,   1.642e-01
   1.614e-02,   2.177e+03,   2.392e+00,  8.893e-323,   2.421e-02,   1.643e-01
   1.619e-02,   2.177e+03,   2.392e+00, -1.369e-321,   2.420e-02,   1.643e-01
   1.624e-02,   2.178e+03,   2.392e+00, -6.522e-322,   2.418e-02,   1.643e-01
   1.629e-02,   2.178e+03,   2.393e+00, -4.051e-322,   2.417e-02,   1.644e-01
   1.634e-02,   2.178e+03,   2.393e+00, -5.978e-322,   2.416e-02,   1.644e-01
   1.639e-02,   2.178e+03,   2.393e+00, -4.249e-322,   2.415e-02,   1.644e-01
   1.644e-02,   2.178e+03,   2.393e+00, -1.359e-321,   2.414e-02,   1.645e-01
   1.649e-02,   2.179e+03,   2.393e+00,  5.731e-322,   2.413e-02,   1.645e-01
   1.654e-02,   2.179e+03,   2.394e+00,  1.719e-321,   2.412e-02,   1.645e-01
   1.659e-02,   2.179e+03,   2.394e+00,  8.893e-323,   2.411e-02,   1.645e-01
   1.664e-02,   2.179e+03,   2.394e+00,  1.383e-321,   2.410e-02,   1.646e-01
   1.669e-02,   2.179e+03,   2.394e+00,  1.606e-321,   2.409e-02,   1.646e-01
   1.674e-02,   2.180e+03,   2.394e+00, -3.607e-322,   2.408e-02,   1.646e-01
   1.679e-02,   2.180e+03,   2.394e+00,  1.705e-321,   2.407e-02,   1.647e-01
   1.684e-02,   2.180e+03,   2.395e+00,  3.755e-322,   2.406e-02,   1.647e-01
   1.689e-02,   2.180e+03,   2.395e+00, -3.063e-322,   2.406e-02,   1.647e-01
   1.694e-02,   2.180e+03,   2.395e+00,  2.619e-322,   2.405e-02,   1.647e-01
   1.699e-02,   2.180e+03,   2.395e+00, -5.287e-322,   2.404e-02,   1.648e-01
   1.704e-02,   2.181e+03,   2.395e+00, -7.954e-322,   2.403e-02,   1.648e-01
   1.709e-02,   2.181e+03,   2.395e+00,  1.225e-321,   2.402e-02,   1.648e-01
   1.714e-02,   2.181e+03,   2.396e+00,  5.385e-322,   2.401e-02,   1.648e-01
   1.719e-02,   2.181e+03,   2.396e+00, -4.792e-322,   2.401e-02,   1.648e-01
   1.724e-02,   2.181e+03,   2.396e+00, -5.879e-322,   2.400e-02,   1.649e-01
   1.729e-02,   2.181e+03,   2.396e+00, -9.190e-322,   2.399e-02,   1.649e-01
   1.734e-02,   2.182e+03,   2.396e+00,  1.210e-321,   2.398e-02,   1.649e-01
   1.739e-02,   2.182e+03,   2.396e+00,  8.597e-322,   2.397e-02,   1.649e-01
   1.744e-02,   2.182e+03,   2.396e+00, -2.569e-322,   2.397e-02,   1.650e-01
   1.749e-02,   2.182e+03,   2.397e+00,  1.423e-321,   2.396e-02,   1.650e-01
   1.754e-02,   2.182e+03,   2.397e+00, -1.023e-321,   2.395e-02,   1.650e-01
   1.759e-02,   2.182e+03,   2.397e+00,  2.915e-322,   2.395e-02,   1.650e-01
   1.764e-02,   2.182e+03,   2.397e+00,  6.176e-322,   2.394e-02,   1.650e-01
   1.769e-02,   2.183e+03,   2.397e+00,  1.082e-321,   2.393e-02,   1.650e-01
   1.774e-02,   2.183e+03,   2.397e+00,  8.004e-322,   2.393e-02,   1.651e-01
   1.779e-02,   2.183e+03,   2.397e+00,  1.057e-321,   2.392e-02,   1.651e-01
   1.784e-02,   2.183e+03,   2.397e+00,  1.408e-321,   2.391e-02,   1.651e-01
   1.789e-02,   2.183e+03,   2.398e+00,  1.102e-321,   2.391e-02,   1.651e-01
   1.794e-02,   2.183e+03,   2.398e+00, -1.976e-323,   2.390e-02,   1.651e-01
   1.799e-02,   2.183e+03,   2.398e+00,  1.334e-322,   2.390e-02,   1.652e-01
   1.805e-02,   2.183e+03,   2.398e+00, -8.597e-322,   2.389e-02,   1.652e-01
   1.810e-02,   2.183e+03,   2.398e+00, -9.140e-322,   2.388e-02,   1.652e-01
   1.815e-02,   2.184e+03,   2.398e+00,  1.378e-321,   2.388e-02,   1.652e-01
   1.820e-02,   2.184e+03,   2.398e+00,  1.571e-321,   2.387e-02,   1.652e-01
   1.825e-02,   2.184e+03,   2.398e+00,  1.082e-321,   2.387e-02,   1.652e-01
   1.830e-02,   2.184e+03,   2.398e+00, -1.285e-321,   2.386e-02,   1.652e-01
   1.835e-02,   2.184e+03,   2.398e+00, -3.310e-322,   2.386e-02,   1.653e-01
   1.840e-02,   2.184e+03,   2.399e+00, -1.383e-322,   2.385e-02,   1.653e-01
   1.845e-02,   2.184e+03,   2.399e+00,  6.373e-322,   2.385e-02,   1.653e-01
   1.850e-02,   2.184e+03,   2.399e+00, -1.828e-322,   2.384e-02,   1.653e-01
   1.855e-02,   2.184e+03,   2.399e+00,  7.411e-323,   2.384e-02,   1.653e-01
   1.860e-02,   2.185e+03,   2.399e+00,  6.868e-322,   2.383e-02,   1.653e-01
   1.865e-02,   2.185e+03,   2.399e+00,  1.729e-322,   2.383e-02,   1.653e-01
   1.870e-02,   2.185e+03,   2.399e+00, -1.225e-321,   2.382e-02,   1.654e-01
   1.875e-02,   2.185e+03,   2.399e+00,  1.705e-321,   2.382e-02,   1.654e-01
   1.880e-02,   2.185e+03,   2.399e+00,  1.290e-321,   2.381e-02,   1.654e-01
   1.885e-02,   2.185e+03,   2.399e+00,  1.344e-321,   2.381e-02,   1.654e-01
   1.890e-02,   2.185e+03,   2.399e+00,  1.201e-321,   2.380e-02,   1.654e-01
   1.895e-02,   2.185e+03,   2.399e+00,  1.433e-321,   2.380e-02,   1.654e-01
   1.900e-02,   2.185e+03,   2.400e+00, -5.929e-322,   2.380e-02,   1.654e-01
   1.905e-02,   2.185e+03,   2.400e+00,  1.270e-321,   2.379e-02,   1.654e-01
   1.910e-02,   2.185e+03,   2.400e+00,  2.075e-322,   2.379e-02,   1.655e-01
   1.915e-02,   2.185e+03,   2.400e+00, -3.903e-322,   2.378e-02,   1.655e-01
   1.920e-02,   2.186e+03,   2.400e+00, -6.225e-322,   2.378e-02,   1.655e-01
   1.925e-02,   2.186e+03,   2.400e+00,  1.265e-321,   2.378e-02,   1.655e-01
   1.930e-02,   2.186e+03,   2.400e+00, -1.581e-322,   2.377e-02,   1.655e-01
   1.935e-02,   2.186e+03,   2.400e+00,  1.344e-321,   2.377e-02,   1.655e-01
   1.940e-02,   2.186e+03,   2.400e+00, -4.200e-322,   2.377e-02,   1.655e-01
   1.945e-02,   2.186e+03,   2.400e+00, -1.077e-321,   2.376e-02,   1.655e-01
   1.950e-02,   2.186e+03,   2.400e+00, -9.832e-322,   2.376e-02,   1.655e-01
   1.955e-02,   2.186e+03,   2.400e+00,  1.151e-321,   2.376e-02,   1.655e-01
   1.960e-02,   2.186e+03,   2.400e+00, -7.707e-322,   2.375e-02,   1.656e-01
   1.965e-02,   2.186e+03,   2.400e+00,  1.339e-321,   2.375e-02,   1.656e-01
   1.970e-02,   2.186e+03,   2.400e+00,  1.705e-321,   2.375e-02,   1.656e-01
   1.975e-02,   2.186e+03,   2.400e+00,  1.334e-321,   2.375e-02,   1.656e-01
   1.980e-02,   2.186e+03,   2.401e+00, -4.644e-322,   2.375e-02,   1.656e-01
   1.985e-02,   2.186e+03,   2.401e+00,  1.141e-321,   2.374e-02,   1.656e-01
   1.990e-02,   2.186e+03,   2.401e+00,  3.705e-322,   2.374e-02,   1.656e-01
   1.995e-02,   2.186e+03,   2.401e+00,  8.350e-322,   2.374e-02,   1.656e-01
   2.000e-02,   2.186e+03,   2.401e+00,  8.350e-322,   2.374e-02,   1.656e-01
