# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s]
0.0385,0.00634502,24.1706,584.217,5.82936e-06,296.66,300,0.164806
0.03855,0.00635326,24.1696,584.171,5.82867e-06,296.66,300,0.164806
0.0386,0.0063615,24.1687,584.125,5.82798e-06,296.66,300,0.164806
0.03865,0.00636974,24.1677,584.079,5.82729e-06,296.66,300,0.164806
0.0387,0.00637798,24.1668,584.033,5.8266e-06,296.66,300,0.164806
0.03875,0.00638622,24.1658,583.987,5.82591e-06,296.66,300,0.164806
0.0388,0.00639446,24.1649,583.941,5.82522e-06,296.66,300,0.164806
0.03885,0.0064027,24.1639,583.895,5.82454e-06,296.66,300,0.164806
0.0389,0.00641094,24.163,583.849,5.82385e-06,296.66,300,0.164806
0.03895,0.00641918,24.162,583.803,5.82316e-06,296.66,300,0.164806
0.039,0.00642742,24.1611,583.757,5.82247e-06,296.66,300,0.164806
0.03905,0.00643566,24.1601,583.711,5.82178e-06,296.66,300,0.164806
0.0391,0.0064439,24.1592,583.665,5.82109e-06,296.66,300,0.164806
0.03915,0.00645214,24.1582,583.619,5.82041e-06,296.66,300,0.164806
0.0392,0.00646038,24.1573,583.573,5.81972e-06,296.66,300,0.164806
0.03925,0.00646862,24.1563,583.527,5.81903e-06,296.66,300,0.164806
0.0393,0.00647686,24.1553,583.481,5.81834e-06,296.66,300,0.164806
0.03935,0.0064851,24.1544,583.435,5.81765e-06,296.66,300,0.164806
0.0394,0.00649334,24.1534,583.389,5.81696e-06,296.66,300,0.164806
0.03945,0.00650158,24.1525,583.343,5.81628e-06,296.66,300,0.164806
0.0395,0.00650982,24.1515,583.297,5.81559e-06,296.66,300,0.164806
0.03955,0.00651806,24.1506,583.251,5.8149e-06,296.66,300,0.164806
0.0396,0.0065263,24.1496,583.205,5.81421e-06,296.66,300,0.164806
0.03965,0.00653454,24.1487,583.159,5.81352e-06,296.66,300,0.164806
0.0397,0.00654278,24.1477,583.113,5.81284e-06,296.66,300,0.164806
0.03975,0.00655102,24.1468,583.067,5.81215e-06,296.66,300,0.164806
0.0398,0.00655926,24.1458,583.021,5.81146e-06,296.66,300,0.164806
0.03985,0.0065675,24.1449,582.975,5.81077e-06,296.66,300,0.164806
0.0399,0.00657574,24.1439,582.929,5.81008e-06,296.66,300,0.164806
0.03995,0.00658399,24.143,582.883,5.8094e-06,296.66,300,0.164806
0.04,0.00659223,24.142,582.837,5.80871e-06,296.66,300,0.164806
0.04005,0.00660047,24.1411,582.791,5.80802e-06,296.66,300,0.164806
0.0401,0.00660871,24.1401,582.745,5.80733e-06,296.66,300,0.164806
0.04015,0.00661695,24.1392,582.699,5.80665e-06,296.66,300,0.164806
0.0402,0.00662519,24.1382,582.653,5.80596e-06,296.66,300,0.164806
0.04025,0.00663343,24.1372,582.607,5.80527e-06,296.66,300,0.164806
0.0403,0.00664167,24.1363,582.561,5.80458e-06,296.66,300,0.164806
0.04035,0.00664991,24.1353,582.515,5.8039e-06,296.66,300,0.164806
0.0404,0.00665815,24.1344,582.469,5.80321e-06,296.66,300,0.164806
0.04045,0.00666639,24.1334,582.423,5.80252e-06,296.66,300,0.164806
0.0405,0.00667463,24.1325,582.377,5.80183e-06,296.66,300,0.164806
0.04055,0.00668287,24.1315,582.331,5.80114e-06,296.66,300,0.164806
0.0406,0.00669111,24.1306,582.285,5.80046e-06,296.66,300,0.164806
0.04065,0.00669935,24.1296,582.239,5.79977e-06,296.66,300,0.164806
0.0407,0.00670759,24.1287,582.193,5.79908e-06,296.66,300,0.164806
0.04075,0.00671583,24.1277,582.147,5.79839e-06,296.66,300,0.164806
0.0408,0.00672407,24.1268,582.101,5.79771e-06,296.66,300,0.164806
0.04085,0.00673231,24.1258,582.055,5.79702e-06,296.66,300,0.164806
0.0409,0.00674055,24.1249,582.009,5.79633e-06,296.66,300,0.164806
0.04095,0.00674879,24.1239,581.963,5.79565e-06,296.66,300,0.164806
0.041,0.00675703,24.1229,581.917,5.79496e-06,296.66,300,0.164806
0.04105,0.00676527,24.122,581.871,5.79427e-06,296.66,300,0.164806
0.0411,0.00677351,24.121,581.825,5.79358e-06,296.66,300,0.164806
0.04115,0.00678175,24.1201,581.779,5.7929e-06,296.66,300,0.164806
0.0412,0.00678999,24.1191,581.733,5.79221e-06,296.66,300,0.164806
0.04125,0.00679823,24.1182,581.687,5.79152e-06,296.66,300,0.164806
0.0413,0.00680647,24.1172,581.641,5.79083e-06,296.66,300,0.164806
0.04135,0.00681471,24.1163,581.595,5.79015e-06,296.66,300,0.164806
0.0414,0.00682295,24.1153,581.549,5.78946e-06,296.66,300,0.164806
0.04145,0.00683119,24.1144,581.503,5.78877e-06,296.66,300,0.164806
0.0415,0.00683943,24.1134,581.456,5.78809e-06,296.66,300,0.164806
0.04155,0.00684767,24.1125,581.41,5.7874e-06,296.66,300,0.164806
0.0416,0.00685591,24.1115,581.364,5.78671e-06,296.66,300,0.164806
0.04165,0.00686415,24.1105,581.318,5.78603e-06,296.66,300,0.164806
0.0417,0.00687239,24.1096,581.272,5.78534e-06,296.66,300,0.164806
0.04175,0.00688064,24.1086,581.226,5.78465e-06,296.66,300,0.164806
0.0418,0.00688888,24.1077,581.18,5.78397e-06,296.66,300,0.164806
0.04185,0.00689712,24.1067,581.134,5.78328e-06,296.66,300,0.164806
0.0419,0.00690536,24.1058,581.088,5.78259e-06,296.66,300,0.164806
0.04195,0.0069136,24.1048,581.042,5.7819e-06,296.66,300,0.164806
0.042,0.00692184,24.1039,580.996,5.78122e-06,296.66,300,0.164806
0.04205,0.00693008,24.1029,580.95,5.78053e-06,296.66,300,0.164806
0.0421,0.00693832,24.102,580.904,5.77984e-06,296.66,300,0.164806
0.04215,0.00694656,24.101,580.858,5.77916e-06,296.66,300,0.164806
0.0422,0.0069548,24.1,580.812,5.77847e-06,296.66,300,0.164806
0.04225,0.00696304,24.0991,580.766,5.77778e-06,296.66,300,0.164806
0.0423,0.00697128,24.0981,580.72,5.7771e-06,296.66,300,0.164806
0.04235,0.00697952,24.0972,580.674,5.77641e-06,296.66,300,0.164806
0.0424,0.00698776,24.0962,580.628,5.77573e-06,296.66,300,0.164806
0.04245,0.006996,24.0953,580.582,5.77504e-06,296.66,300,0.164806
0.0425,0.00700424,24.0943,580.536,5.77435e-06,296.66,300,0.164806
0.04255,0.00701248,24.0934,580.49,5.77367e-06,296.66,300,0.164806
0.0426,0.00702072,24.0924,580.444,5.77298e-06,296.66,300,0.164806
0.04265,0.00702896,24.0915,580.398,5.77229e-06,296.66,300,0.164806
0.0427,0.0070372,24.0905,580.352,5.77161e-06,296.66,300,0.164806
0.04275,0.00704544,24.0895,580.306,5.77092e-06,296.66,300,0.164806
0.0428,0.00705368,24.0886,580.26,5.77023e-06,296.66,300,0.164806
0.04285,0.00706192,24.0876,580.214,5.76955e-06,296.66,300,0.164806
0.0429,0.00707016,24.0867,580.168,5.76886e-06,296.66,300,0.164806
0.04295,0.0070784,24.0857,580.122,5.76818e-06,296.66,300,0.164806
0.043,0.00708664,24.0848,580.076,5.76749e-06,296.66,300,0.164806
0.04305,0.00709488,24.0838,580.03,5.7668e-06,296.66,300,0.164806
0.0431,0.00710312,24.0829,579.984,5.76612e-06,296.66,300,0.164806
0.04315,0.00711136,24.0819,579.938,5.76543e-06,296.66,300,0.164806
0.0432,0.0071196,24.081,579.892,5.76474e-06,296.66,300,0.164806
0.04325,0.00712784,24.08,579.846,5.76406e-06,296.66,300,0.164806
0.0433,0.00713608,24.079,579.8,5.76337e-06,296.66,300,0.164806
0.04335,0.00714432,24.0781,579.754,5.76269e-06,296.66,300,0.164806
0.0434,0.00715256,24.0771,579.708,5.762e-06,296.66,300,0.164806
0.04345,0.0071608,24.0762,579.662,5.76131e-06,296.66,300,0.164806
0.0435,0.00716905,24.0752,579.616,5.76063e-06,296.66,300,0.164806
0.04355,0.00717729,24.0743,579.57,5.75994e-06,296.66,300,0.164806
0.0436,0.00718553,24.0733,579.524,5.75926e-06,296.66,300,0.164806
0.04365,0.00719377,24.0724,579.478,5.75857e-06,296.66,300,0.164806
0.0437,0.00720201,24.0714,579.432,5.75788e-06,296.66,300,0.164806
0.04375,0.00721025,24.0704,579.386,5.7572e-06,296.66,300,0.164806
0.0438,0.00721849,24.0695,579.34,5.75651e-06,296.66,300,0.164806
0.04385,0.00722673,24.0685,579.294,5.75583e-06,296.66,300,0.164806
0.0439,0.00723497,24.0676,579.248,5.75514e-06,296.66,300,0.164806
0.04395,0.00724321,24.0666,579.202,5.75446e-06,296.66,300,0.164806
0.044,0.00725145,24.0657,579.156,5.75377e-06,296.66,300,0.164806
0.04405,0.00725969,24.0647,579.11,5.75308e-06,296.66,300,0.164806
0.0441,0.00726793,24.0637,579.064,5.7524e-06,296.66,300,0.164806
0.04415,0.00727617,24.0628,579.018,5.75171e-06,296.66,300,0.164806
0.0442,0.00728441,24.0618,578.972,5.75103e-06,296.66,300,0.164806
0.04425,0.00729265,24.0609,578.926,5.75034e-06,296.66,300,0.164806
0.0443,0.00730089,24.0599,578.88,5.74966e-06,296.66,300,0.164806
0.04435,0.00730913,24.059,578.834,5.74897e-06,296.66,300,0.164806
0.0444,0.00731737,24.058,578.788,5.74829e-06,296.66,300,0.164806
0.04445,0.00732561,24.0571,578.742,5.7476e-06,296.66,300,0.164806
0.0445,0.00733385,24.0561,578.696,5.74692e-06,296.66,300,0.164806
0.04455,0.00734209,24.0551,578.65,5.74623e-06,296.66,300,0.164806
0.0446,0.00735033,24.0542,578.604,5.74554e-06,296.66,300,0.164806
0.04465,0.00735857,24.0532,578.558,5.74486e-06,296.66,300,0.164806
0.0447,0.00736681,24.0523,578.512,5.74417e-06,296.66,300,0.164806
0.04475,0.00737505,24.0513,578.466,5.74349e-06,296.66,300,0.164806
0.0448,0.00738329,24.0504,578.42,5.7428e-06,296.66,300,0.164806
0.04485,0.00739153,24.0494,578.374,5.74212e-06,296.66,300,0.164806
0.0449,0.00739977,24.0484,578.328,5.74143e-06,296.66,300,0.164806
0.04495,0.00740801,24.0475,578.282,5.74075e-06,296.66,300,0.164806
0.045,0.00741625,24.0465,578.236,5.74006e-06,296.66,300,0.164806
0.04505,0.00742449,24.0456,578.19,5.73938e-06,296.66,300,0.164806
0.0451,0.00743273,24.0446,578.144,5.73869e-06,296.66,300,0.164806
0.04515,0.00744097,24.0437,578.098,5.73801e-06,296.66,300,0.164806
0.0452,0.00744921,24.0427,578.052,5.73732e-06,296.66,300,0.164806
0.04525,0.00745745,24.0418,578.006,5.73664e-06,296.66,300,0.164806
0.0453,0.0074657,24.0408,577.96,5.73595e-06,296.66,300,0.164806
0.04535,0.00747394,24.0398,577.914,5.73527e-06,296.66,300,0.164806
0.0454,0.00748218,24.0389,577.868,5.73458e-06,296.66,300,0.164806
0.04545,0.00749042,24.0379,577.822,5.7339e-06,296.66,300,0.164806
0.0455,0.00749866,24.037,577.776,5.73321e-06,296.66,300,0.164806
0.04555,0.0075069,24.036,577.73,5.73253e-06,296.66,300,0.164806
0.0456,0.00751514,24.0351,577.684,5.73184e-06,296.66,300,0.164806
0.04565,0.00752338,24.0341,577.638,5.73116e-06,296.66,300,0.164806
0.0457,0.00753162,24.0331,577.592,5.73047e-06,296.66,300,0.164806
0.04575,0.00753986,24.0322,577.546,5.72979e-06,296.66,300,0.164806
0.0458,0.0075481,24.0312,577.5,5.7291e-06,296.66,300,0.164806
0.04585,0.00755634,24.0303,577.454,5.72842e-06,296.66,300,0.164806
0.0459,0.00756458,24.0293,577.408,5.72774e-06,296.66,300,0.164806
0.04595,0.00757282,24.0284,577.362,5.72705e-06,296.66,300,0.164806
0.046,0.00758106,24.0274,577.316,5.72637e-06,296.66,300,0.164806
0.04605,0.0075893,24.0264,577.27,5.72568e-06,296.66,300,0.164806
0.0461,0.00759754,24.0255,577.224,5.725e-06,296.66,300,0.164806
0.04615,0.00760578,24.0245,577.178,5.72431e-06,296.66,300,0.164806
0.0462,0.00761402,24.0236,577.132,5.72363e-06,296.66,300,0.164806
0.04625,0.00762226,24.0226,577.086,5.72294e-06,296.66,300,0.164806
0.0463,0.0076305,24.0216,577.04,5.72226e-06,296.66,300,0.164806
0.04635,0.00763874,24.0207,576.994,5.72158e-06,296.66,300,0.164806
0.0464,0.00764698,24.0197,576.948,5.72089e-06,296.66,300,0.164806
0.04645,0.00765522,24.0188,576.902,5.72021e-06,296.66,300,0.164806
0.0465,0.00766346,24.0178,576.856,5.71952e-06,296.66,300,0.164806
0.04655,0.0076717,24.0169,576.81,5.71884e-06,296.66,300,0.164806
0.0466,0.00767994,24.0159,576.764,5.71815e-06,296.66,300,0.164806
0.04665,0.00768818,24.0149,576.718,5.71747e-06,296.66,300,0.164806
0.0467,0.00769642,24.014,576.672,5.71679e-06,296.66,300,0.164806
0.04675,0.00770466,24.013,576.626,5.7161e-06,296.66,300,0.164806
0.0468,0.0077129,24.0121,576.58,5.71542e-06,296.66,300,0.164806
0.04685,0.00772114,24.0111,576.533,5.71473e-06,296.66,300,0.164806
0.0469,0.00772938,24.0102,576.487,5.71405e-06,296.66,300,0.164806
0.04695,0.00773762,24.0092,576.441,5.71336e-06,296.66,300,0.164806
0.047,0.00774586,24.0082,576.395,5.71268e-06,296.66,300,0.164806
0.04705,0.00775411,24.0073,576.349,5.712e-06,296.66,300,0.164806
0.0471,0.00776235,24.0063,576.303,5.71131e-06,296.66,300,0.164806
0.04715,0.00777059,24.0054,576.257,5.71063e-06,296.66,300,0.164806
0.0472,0.00777883,24.0044,576.211,5.70995e-06,296.66,300,0.164806
0.04725,0.00778707,24.0034,576.165,5.70926e-06,296.66,300,0.164806
0.0473,0.00779531,24.0025,576.119,5.70858e-06,296.66,300,0.164806
0.04735,0.00780355,24.0015,576.073,5.70789e-06,296.66,300,0.164806
0.0474,0.00781179,24.0006,576.027,5.70721e-06,296.66,300,0.164806
0.04745,0.00782003,23.9996,575.981,5.70653e-06,296.66,300,0.164806
0.0475,0.00782827,23.9987,575.935,5.70584e-06,296.66,300,0.164806
0.04755,0.00783651,23.9977,575.889,5.70516e-06,296.66,300,0.164806
0.0476,0.00784475,23.9967,575.843,5.70447e-06,296.66,300,0.164806
0.04765,0.00785299,23.9958,575.797,5.70379e-06,296.66,300,0.164806
0.0477,0.00786123,23.9948,575.751,5.70311e-06,296.66,300,0.164806
0.04775,0.00786947,23.9939,575.705,5.70242e-06,296.66,300,0.164806
0.0478,0.00787771,23.9929,575.659,5.70174e-06,296.66,300,0.164806
0.04785,0.00788595,23.9919,575.613,5.70106e-06,296.66,300,0.164806
0.0479,0.00789419,23.991,575.567,5.70037e-06,296.66,300,0.164806
0.04795,0.00790243,23.99,575.521,5.69969e-06,296.66,300,0.164806
0.048,0.00791067,23.9891,575.475,5.69901e-06,296.66,300,0.164806
0.04805,0.00791891,23.9881,575.429,5.69832e-06,296.66,300,0.164806
0.0481,0.00792715,23.9871,575.383,5.69764e-06,296.66,300,0.164806
0.04815,0.00793539,23.9862,575.337,5.69696e-06,296.66,300,0.164806
0.0482,0.00794363,23.9852,575.291,5.69627e-06,296.66,300,0.164806
0.04825,0.00795187,23.9843,575.245,5.69559e-06,296.66,300,0.164806
0.0483,0.00796011,23.9833,575.199,5.69491e-06,296.66,300,0.164806
0.04835,0.00796835,23.9824,575.153,5.69422e-06,296.66,300,0.164806
0.0484,0.00797659,23.9814,575.107,5.69354e-06,296.66,300,0.164806
0.04845,0.00798483,23.9804,575.061,5.69286e-06,296.66,300,0.164806
0.0485,0.00799307,23.9795,575.015,5.69217e-06,296.66,300,0.164806
0.04855,0.00800131,23.9785,574.969,5.69149e-06,296.66,300,0.164806
0.0486,0.00800955,23.9776,574.923,5.69081e-06,296.66,300,0.164806
0.04865,0.00801779,23.9766,574.877,5.69012e-06,296.66,300,0.164806
0.0487,0.00802603,23.9756,574.831,5.68944e-06,296.66,300,0.164806
0.04875,0.00803427,23.9747,574.785,5.68876e-06,296.66,300,0.164806
0.0488,0.00804251,23.9737,574.739,5.68807e-06,296.66,300,0.164806
0.04885,0.00805076,23.9728,574.693,5.68739e-06,296.66,300,0.164806
0.0489,0.008059,23.9718,574.647,5.68671e-06,296.66,300,0.164806
0.04895,0.00806724,23.9708,574.601,5.68603e-06,296.66,300,0.164806
0.049,0.00807548,23.9699,574.555,5.68534e-06,296.66,300,0.164806
0.04905,0.00808372,23.9689,574.509,5.68466e-06,296.66,300,0.164806
0.0491,0.00809196,23.968,574.463,5.68398e-06,296.66,300,0.164806
0.04915,0.0081002,23.967,574.417,5.68329e-06,296.66,300,0.164806
0.0492,0.00810844,23.966,574.371,5.68261e-06,296.66,300,0.164806
0.04925,0.00811668,23.9651,574.325,5.68193e-06,296.66,300,0.164806
0.0493,0.00812492,23.9641,574.279,5.68125e-06,296.66,300,0.164806
0.04935,0.00813316,23.9632,574.233,5.68056e-06,296.66,300,0.164806
0.0494,0.0081414,23.9622,574.187,5.67988e-06,296.66,300,0.164806
0.04945,0.00814964,23.9612,574.141,5.6792e-06,296.66,300,0.164806
0.0495,0.00815788,23.9603,574.095,5.67851e-06,296.66,300,0.164806
0.04955,0.00816612,23.9593,574.049,5.67783e-06,296.66,300,0.164806
0.0496,0.00817436,23.9584,574.003,5.67715e-06,296.66,300,0.164806
0.04965,0.0081826,23.9574,573.957,5.67647e-06,296.66,300,0.164806
0.0497,0.00819084,23.9564,573.911,5.67578e-06,296.66,300,0.164806
0.04975,0.00819908,23.9555,573.865,5.6751e-06,296.66,300,0.164806
0.0498,0.00820732,23.9545,573.819,5.67442e-06,296.66,300,0.164806
0.04985,0.00821556,23.9536,573.773,5.67374e-06,296.66,300,0.164806
0.0499,0.0082238,23.9526,573.727,5.67305e-06,296.66,300,0.164806
0.04995,0.00823204,23.9516,573.681,5.67237e-06,296.66,300,0.164806
0.05,0.00824028,23.9507,573.635,5.67169e-06,296.66,300,0.164806
0.05005,0.00824852,23.9497,573.589,5.67101e-06,296.66,300,0.164806
0.0501,0.00825676,23.9488,573.543,5.67032e-06,296.66,300,0.164806
0.05015,0.008265,23.9478,573.497,5.66964e-06,296.66,300,0.164806
0.0502,0.00827324,23.9468,573.451,5.66896e-06,296.66,300,0.164806
0.05025,0.00828148,23.9459,573.405,5.66828e-06,296.66,300,0.164806
0.0503,0.00828972,23.9449,573.359,5.6676e-06,296.66,300,0.164806
0.05035,0.00829796,23.944,573.313,5.66691e-06,296.66,300,0.164806
0.0504,0.0083062,23.943,573.267,5.66623e-06,296.66,300,0.164806
0.05045,0.00831444,23.942,573.221,5.66555e-06,296.66,300,0.164806
0.0505,0.00832268,23.9411,573.175,5.66487e-06,296.66,300,0.164806
0.05055,0.00833092,23.9401,573.129,5.66419e-06,296.66,300,0.164806
0.0506,0.00833917,23.9391,573.083,5.6635e-06,296.66,300,0.164806
0.05065,0.00834741,23.9382,573.037,5.66282e-06,296.66,300,0.164806
0.0507,0.00835565,23.9372,572.991,5.66214e-06,296.66,300,0.164806
0.05075,0.00836389,23.9363,572.945,5.66146e-06,296.66,300,0.164806
0.0508,0.00837213,23.9353,572.899,5.66078e-06,296.66,300,0.164806
0.05085,0.00838037,23.9343,572.853,5.66009e-06,296.66,300,0.164806
0.0509,0.00838861,23.9334,572.807,5.65941e-06,296.66,300,0.164806
0.05095,0.00839685,23.9324,572.761,5.65873e-06,296.66,300,0.164806
0.051,0.00840509,23.9315,572.715,5.65805e-06,296.66,300,0.164806
0.05105,0.00841333,23.9305,572.669,5.65737e-06,296.66,300,0.164806
0.0511,0.00842157,23.9295,572.623,5.65668e-06,296.66,300,0.164806
0.05115,0.00842981,23.9286,572.577,5.656e-06,296.66,300,0.164806
0.0512,0.00843805,23.9276,572.531,5.65532e-06,296.66,300,0.164806
0.05125,0.00844629,23.9267,572.485,5.65464e-06,296.66,300,0.164806
0.0513,0.00845453,23.9257,572.439,5.65396e-06,296.66,300,0.164806
0.05135,0.00846277,23.9247,572.393,5.65328e-06,296.66,300,0.164806
0.0514,0.00847101,23.9238,572.347,5.65259e-06,296.66,300,0.164806
0.05145,0.00847925,23.9228,572.301,5.65191e-06,296.66,300,0.164806
0.0515,0.00848749,23.9218,572.255,5.65123e-06,296.66,300,0.164806
0.05155,0.00849573,23.9209,572.209,5.65055e-06,296.66,300,0.164806
0.0516,0.00850397,23.9199,572.163,5.64987e-06,296.66,300,0.164806
0.05165,0.00851221,23.919,572.117,5.64919e-06,296.66,300,0.164806
0.0517,0.00852045,23.918,572.071,5.6485e-06,296.66,300,0.164806
0.05175,0.00852869,23.917,572.025,5.64782e-06,296.66,300,0.164806
0.0518,0.00853693,23.9161,571.979,5.64714e-06,296.66,300,0.164806
0.05185,0.00854517,23.9151,571.933,5.64646e-06,296.66,300,0.164806
0.0519,0.00855341,23.9141,571.887,5.64578e-06,296.66,300,0.164806
0.05195,0.00856165,23.9132,571.841,5.6451e-06,296.66,300,0.164806
0.052,0.00856989,23.9122,571.795,5.64442e-06,296.66,300,0.164806
0.05205,0.00857813,23.9113,571.749,5.64374e-06,296.66,300,0.164806
0.0521,0.00858637,23.9103,571.703,5.64305e-06,296.66,300,0.164806
0.05215,0.00859461,23.9093,571.656,5.64237e-06,296.66,300,0.164806
0.0522,0.00860285,23.9084,571.61,5.64169e-06,296.66,300,0.164806
0.05225,0.00861109,23.9074,571.564,5.64101e-06,296.66,300,0.164806
0.0523,0.00861933,23.9065,571.518,5.64033e-06,296.66,300,0.164806
0.05235,0.00862757,23.9055,571.472,5.63965e-06,296.66,300,0.164806
0.0524,0.00863582,23.9045,571.426,5.63897e-06,296.66,300,0.164806
0.05245,0.00864406,23.9036,571.38,5.63829e-06,296.66,300,0.164806
0.0525,0.0086523,23.9026,571.334,5.63761e-06,296.66,300,0.164806
0.05255,0.00866054,23.9016,571.288,5.63692e-06,296.66,300,0.164806
0.0526,0.00866878,23.9007,571.242,5.63624e-06,296.66,300,0.164806
0.05265,0.00867702,23.8997,571.196,5.63556e-06,296.66,300,0.164806
0.0527,0.00868526,23.8988,571.15,5.63488e-06,296.66,300,0.164806
0.05275,0.0086935,23.8978,571.104,5.6342e-06,296.66,300,0.164806
0.0528,0.00870174,23.8968,571.058,5.63352e-06,296.66,300,0.164806
0.05285,0.00870998,23.8959,571.012,5.63284e-06,296.66,300,0.164806
0.0529,0.00871822,23.8949,570.966,5.63216e-06,296.66,300,0.164806
0.05295,0.00872646,23.8939,570.92,5.63148e-06,296.66,300,0.164806
0.053,0.0087347,23.893,570.874,5.6308e-06,296.66,300,0.164806
0.05305,0.00874294,23.892,570.828,5.63012e-06,296.66,300,0.164806
0.0531,0.00875118,23.8911,570.782,5.62944e-06,296.66,300,0.164806
0.05315,0.00875942,23.8901,570.736,5.62875e-06,296.66,300,0.164806
0.0532,0.00876766,23.8891,570.69,5.62807e-06,296.66,300,0.164806
0.05325,0.0087759,23.8882,570.644,5.62739e-06,296.66,300,0.164806
0.0533,0.00878414,23.8872,570.598,5.62671e-06,296.66,300,0.164806
0.05335,0.00879238,23.8862,570.552,5.62603e-06,296.66,300,0.164806
0.0534,0.00880062,23.8853,570.506,5.62535e-06,296.66,300,0.164806
0.05345,0.00880886,23.8843,570.46,5.62467e-06,296.66,300,0.164806
0.0535,0.0088171,23.8833,570.414,5.62399e-06,296.66,300,0.164806
0.05355,0.00882534,23.8824,570.368,5.62331e-06,296.66,300,0.164806
0.0536,0.00883358,23.8814,570.322,5.62263e-06,296.66,300,0.164806
0.05365,0.00884182,23.8805,570.276,5.62195e-06,296.66,300,0.164806
0.0537,0.00885006,23.8795,570.23,5.62127e-06,296.66,300,0.164806
0.05375,0.0088583,23.8785,570.184,5.62059e-06,296.66,300,0.164806
0.0538,0.00886654,23.8776,570.138,5.61991e-06,296.66,300,0.164806
0.05385,0.00887478,23.8766,570.092,5.61923e-06,296.66,300,0.164806
0.0539,0.00888302,23.8756,570.046,5.61855e-06,296.66,300,0.164806
0.05395,0.00889126,23.8747,570,5.61787e-06,296.66,300,0.164806
0.054,0.0088995,23.8737,569.954,5.61719e-06,296.66,300,0.164806
0.05405,0.00890774,23.8727,569.908,5.61651e-06,296.66,300,0.164806
0.0541,0.00891598,23.8718,569.862,5.61583e-06,296.66,300,0.164806
0.05415,0.00892423,23.8708,569.816,5.61515e-06,296.66,300,0.164806
0.0542,0.00893247,23.8699,569.77,5.61447e-06,296.66,300,0.164806
0.05425,0.00894071,23.8689,569.724,5.61379e-06,296.66,300,0.164806
0.0543,0.00894895,23.8679,569.678,5.61311e-06,296.66,300,0.164806
0.05435,0.00895719,23.867,569.632,5.61243e-06,296.66,300,0.164806
0.0544,0.00896543,23.866,569.586,5.61175e-06,296.66,300,0.164806
0.05445,0.00897367,23.865,569.54,5.61107e-06,296.66,300,0.164806
0.0545,0.00898191,23.8641,569.494,5.61039e-06,296.66,300,0.164806
0.05455,0.00899015,23.8631,569.448,5.60971e-06,296.66,300,0.164806
0.0546,0.00899839,23.8621,569.402,5.60903e-06,296.66,300,0.164806
0.05465,0.00900663,23.8612,569.356,5.60835e-06,296.66,300,0.164806
0.0547,0.00901487,23.8602,569.31,5.60767e-06,296.66,300,0.164806
0.05475,0.00902311,23.8593,569.264,5.60699e-06,296.66,300,0.164806
0.0548,0.00903135,23.8583,569.218,5.60631e-06,296.66,300,0.164806
0.05485,0.00903959,23.8573,569.172,5.60563e-06,296.66,300,0.164806
0.0549,0.00904783,23.8564,569.126,5.60495e-06,296.66,300,0.164806
0.05495,0.00905607,23.8554,569.08,5.60427e-06,296.66,300,0.164806
0.055,0.00906431,23.8544,569.034,5.60359e-06,296.66,300,0.164806
0.05505,0.00907255,23.8535,568.988,5.60291e-06,296.66,300,0.164806
0.0551,0.00908079,23.8525,568.942,5.60223e-06,296.66,300,0.164806
0.05515,0.00908903,23.8515,568.896,5.60155e-06,296.66,300,0.164806
0.0552,0.00909727,23.8506,568.85,5.60087e-06,296.66,300,0.164806
0.05525,0.00910551,23.8496,568.804,5.60019e-06,296.66,300,0.164806
0.0553,0.00911375,23.8486,568.758,5.59951e-06,296.66,300,0.164806
0.05535,0.00912199,23.8477,568.712,5.59883e-06,296.66,300,0.164806
0.0554,0.00913023,23.8467,568.666,5.59815e-06,296.66,300,0.164806
0.05545,0.00913847,23.8458,568.62,5.59747e-06,296.66,300,0.164806
0.0555,0.00914671,23.8448,568.574,5.59679e-06,296.66,300,0.164806
0.05555,0.00915495,23.8438,568.528,5.59612e-06,296.66,300,0.164806
0.0556,0.00916319,23.8429,568.482,5.59544e-06,296.66,300,0.164806
0.05565,0.00917143,23.8419,568.436,5.59476e-06,296.66,300,0.164806
0.0557,0.00917967,23.8409,568.39,5.59408e-06,296.66,300,0.164806
0.05575,0.00918791,23.84,568.344,5.5934e-06,296.66,300,0.164806
0.0558,0.00919615,23.839,568.298,5.59272e-06,296.66,300,0.164806
0.05585,0.00920439,23.838,568.252,5.59204e-06,296.66,300,0.164806
0.0559,0.00921264,23.8371,568.206,5.59136e-06,296.66,300,0.164806
0.05595,0.00922088,23.8361,568.16,5.59068e-06,296.66,300,0.164806
0.056,0.00922912,23.8351,568.114,5.59e-06,296.66,300,0.164806
0.05605,0.00923736,23.8342,568.068,5.58932e-06,296.66,300,0.164806
0.0561,0.0092456,23.8332,568.022,5.58864e-06,296.66,300,0.164806
0.05615,0.00925384,23.8322,567.976,5.58797e-06,296.66,300,0.164806
0.0562,0.00926208,23.8313,567.93,5.58729e-06,296.66,300,0.164806
0.05625,0.00927032,23.8303,567.884,5.58661e-06,296.66,300,0.164806
0.0563,0.00927856,23.8293,567.838,5.58593e-06,296.66,300,0.164806
0.05635,0.0092868,23.8284,567.792,5.58525e-06,296.66,300,0.164806
0.0564,0.00929504,23.8274,567.746,5.58457e-06,296.66,300,0.164806
