# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.00571392,0.000450678,19.4109,376.783,3.03911e-06,291.004,300,0.0788737,-9.27655e-07,0.864508,793.875
0.00573834,0.000452604,19.4093,376.72,3.03835e-06,291.002,300,0.0788737,-9.2727e-07,0.864611,793.877
0.00576276,0.00045453,19.4076,376.656,3.03758e-06,291.001,300,0.0788737,-9.26892e-07,0.86471,793.878
0.00578717,0.000456456,19.406,376.592,3.03682e-06,290.999,300,0.0788737,-9.26519e-07,0.864805,793.88
0.00581159,0.000458382,19.4043,376.529,3.03606e-06,290.997,300,0.0788737,-9.26153e-07,0.864898,793.881
0.00583601,0.000460308,19.4027,376.465,3.03529e-06,290.995,300,0.0788737,-9.25792e-07,0.864987,793.883
0.00586043,0.000462234,19.4011,376.401,3.03453e-06,290.994,300,0.0788737,-9.25436e-07,0.865073,793.884
0.00588485,0.00046416,19.3994,376.338,3.03377e-06,290.992,300,0.0788737,-9.25086e-07,0.865156,793.886
0.00590927,0.000466086,19.3978,376.274,3.033e-06,290.991,300,0.0788737,-9.24741e-07,0.865236,793.887
0.00593369,0.000468012,19.3962,376.211,3.03224e-06,290.989,300,0.0788737,-9.24401e-07,0.865313,793.889
0.0059581,0.000469938,19.3945,376.147,3.03148e-06,290.988,300,0.0788737,-9.24067e-07,0.865387,793.89
0.00598252,0.000471864,19.3929,376.084,3.03072e-06,290.986,300,0.0788737,-9.23738e-07,0.865459,793.892
0.00600694,0.00047379,19.3912,376.021,3.02996e-06,290.985,300,0.0788737,-9.23413e-07,0.865527,793.893
0.00603136,0.000475716,19.3896,375.957,3.0292e-06,290.983,300,0.0788737,-9.23093e-07,0.865593,793.894
0.00605578,0.000477642,19.388,375.894,3.02844e-06,290.982,300,0.0788737,-9.22778e-07,0.865657,793.895
0.0060802,0.000479568,19.3863,375.83,3.02767e-06,290.98,300,0.0788737,-9.22468e-07,0.865717,793.897
0.00610461,0.000481494,19.3847,375.767,3.02691e-06,290.979,300,0.0788737,-9.22162e-07,0.865775,793.898
0.00612903,0.00048342,19.3831,375.704,3.02615e-06,290.978,300,0.0788737,-9.21861e-07,0.865831,793.899
0.00615345,0.000485346,19.3814,375.641,3.02539e-06,290.976,300,0.0788737,-9.21564e-07,0.865884,793.9
0.00617787,0.000487272,19.3798,375.577,3.02464e-06,290.975,300,0.0788737,-9.21271e-07,0.865934,793.902
0.00620229,0.000489198,19.3782,375.514,3.02388e-06,290.974,300,0.0788737,-9.20983e-07,0.865983,793.903
0.00622671,0.000491123,19.3766,375.451,3.02312e-06,290.973,300,0.0788737,-9.20698e-07,0.866029,793.904
0.00625113,0.000493049,19.3749,375.388,3.02236e-06,290.971,300,0.0788737,-9.20418e-07,0.866072,793.905
0.00627554,0.000494975,19.3733,375.325,3.0216e-06,290.97,300,0.0788737,-9.20142e-07,0.866114,793.906
0.00629996,0.000496901,19.3717,375.261,3.02084e-06,290.969,300,0.0788737,-9.19869e-07,0.866153,793.907
0.00632438,0.000498827,19.37,375.198,3.02008e-06,290.968,300,0.0788737,-9.19601e-07,0.86619,793.908
0.0063488,0.000500753,19.3684,375.135,3.01932e-06,290.967,300,0.0788737,-9.19336e-07,0.866225,793.909
0.00637322,0.000502679,19.3668,375.072,3.01857e-06,290.966,300,0.0788737,-9.19075e-07,0.866258,793.91
0.00639764,0.000504605,19.3652,375.009,3.01781e-06,290.965,300,0.0788737,-9.18817e-07,0.866288,793.911
0.00642205,0.000506531,19.3635,374.946,3.01705e-06,290.964,300,0.0788737,-9.18563e-07,0.866317,793.912
0.00644647,0.000508457,19.3619,374.883,3.0163e-06,290.962,300,0.0788737,-9.18313e-07,0.866344,793.913
0.00647089,0.000510383,19.3603,374.82,3.01554e-06,290.961,300,0.0788737,-9.18065e-07,0.866369,793.914
0.00649531,0.000512309,19.3586,374.757,3.01478e-06,290.96,300,0.0788737,-9.17822e-07,0.866392,793.915
0.00651973,0.000514235,19.357,374.694,3.01402e-06,290.96,300,0.0788737,-9.17581e-07,0.866413,793.916
0.00654415,0.000516161,19.3554,374.631,3.01327e-06,290.959,300,0.0788737,-9.17344e-07,0.866432,793.917
0.00656857,0.000518087,19.3538,374.568,3.01251e-06,290.958,300,0.0788737,-9.17109e-07,0.86645,793.917
0.00659298,0.000520013,19.3521,374.505,3.01176e-06,290.957,300,0.0788737,-9.16878e-07,0.866466,793.918
0.0066174,0.000521939,19.3505,374.442,3.011e-06,290.956,300,0.0788737,-9.1665e-07,0.86648,793.919
0.00664182,0.000523865,19.3489,374.379,3.01025e-06,290.955,300,0.0788737,-9.16425e-07,0.866492,793.92
0.00666624,0.000525791,19.3473,374.317,3.00949e-06,290.954,300,0.0788737,-9.16203e-07,0.866503,793.921
0.00669066,0.000527717,19.3456,374.254,3.00873e-06,290.953,300,0.0788737,-9.15983e-07,0.866512,793.922
0.00671508,0.000529643,19.344,374.191,3.00798e-06,290.952,300,0.0788737,-9.15766e-07,0.86652,793.922
0.00673949,0.000531569,19.3424,374.128,3.00723e-06,290.952,300,0.0788737,-9.15553e-07,0.866526,793.923
0.00676391,0.000533495,19.3408,374.065,3.00647e-06,290.951,300,0.0788737,-9.15341e-07,0.866531,793.924
0.00678833,0.000535421,19.3391,374.002,3.00572e-06,290.95,300,0.0788737,-9.15133e-07,0.866534,793.924
0.00681275,0.000537347,19.3375,373.94,3.00496e-06,290.949,300,0.0788737,-9.14927e-07,0.866535,793.925
0.00683717,0.000539273,19.3359,373.877,3.00421e-06,290.948,300,0.0788737,-9.14723e-07,0.866535,793.926
0.00686159,0.000541199,19.3343,373.814,3.00345e-06,290.948,300,0.0788737,-9.14522e-07,0.866534,793.927
0.00688601,0.000543125,19.3326,373.751,3.0027e-06,290.947,300,0.0788737,-9.14324e-07,0.866531,793.927
0.00691042,0.000545051,19.331,373.689,3.00195e-06,290.946,300,0.0788737,-9.14127e-07,0.866527,793.928
0.00693484,0.000546977,19.3294,373.626,3.00119e-06,290.946,300,0.0788737,-9.13934e-07,0.866522,793.929
0.00695926,0.000548903,19.3278,373.563,3.00044e-06,290.945,300,0.0788737,-9.13742e-07,0.866515,793.929
0.00698368,0.000550829,19.3262,373.5,2.99969e-06,290.944,300,0.0788737,-9.13553e-07,0.866507,793.93
0.0070081,0.000552755,19.3245,373.438,2.99893e-06,290.944,300,0.0788737,-9.13366e-07,0.866498,793.93
0.00703252,0.000554681,19.3229,373.375,2.99818e-06,290.943,300,0.0788737,-9.13181e-07,0.866488,793.931
0.00705693,0.000556607,19.3213,373.312,2.99743e-06,290.942,300,0.0788737,-9.12998e-07,0.866476,793.932
0.00708135,0.000558533,19.3197,373.25,2.99668e-06,290.942,300,0.0788737,-9.12817e-07,0.866463,793.932
0.00710577,0.000560459,19.318,373.187,2.99592e-06,290.941,300,0.0788737,-9.12639e-07,0.866449,793.933
0.00713019,0.000562385,19.3164,373.124,2.99517e-06,290.94,300,0.0788737,-9.12462e-07,0.866434,793.933
0.00715461,0.000564311,19.3148,373.062,2.99442e-06,290.94,300,0.0788737,-9.12287e-07,0.866418,793.934
0.00717903,0.000566236,19.3132,372.999,2.99367e-06,290.939,300,0.0788737,-9.12114e-07,0.866401,793.934
0.00720345,0.000568162,19.3116,372.937,2.99292e-06,290.939,300,0.0788737,-9.11944e-07,0.866382,793.935
0.00722786,0.000570088,19.3099,372.874,2.99216e-06,290.938,300,0.0788737,-9.11775e-07,0.866363,793.935
0.00725228,0.000572014,19.3083,372.811,2.99141e-06,290.938,300,0.0788737,-9.11607e-07,0.866342,793.936
0.0072767,0.00057394,19.3067,372.749,2.99066e-06,290.937,300,0.0788737,-9.11442e-07,0.866321,793.936
0.00730112,0.000575866,19.3051,372.686,2.98991e-06,290.937,300,0.0788737,-9.11278e-07,0.866298,793.937
0.00732554,0.000577792,19.3035,372.624,2.98916e-06,290.936,300,0.0788737,-9.11116e-07,0.866275,793.937
0.00734996,0.000579718,19.3018,372.561,2.98841e-06,290.936,300,0.0788737,-9.10956e-07,0.86625,793.938
0.00737437,0.000581644,19.3002,372.499,2.98766e-06,290.935,300,0.0788737,-9.10797e-07,0.866225,793.938
0.00739879,0.00058357,19.2986,372.436,2.98691e-06,290.935,300,0.0788737,-9.1064e-07,0.866199,793.939
0.00742321,0.000585496,19.297,372.373,2.98616e-06,290.934,300,0.0788737,-9.10485e-07,0.866171,793.939
0.00744763,0.000587422,19.2954,372.311,2.9854e-06,290.934,300,0.0788737,-9.10331e-07,0.866143,793.939
0.00747205,0.000589348,19.2937,372.248,2.98465e-06,290.933,300,0.0788737,-9.10178e-07,0.866114,793.94
0.00749647,0.000591274,19.2921,372.186,2.9839e-06,290.933,300,0.0788737,-9.10027e-07,0.866084,793.94
0.00752089,0.0005932,19.2905,372.123,2.98315e-06,290.932,300,0.0788737,-9.09878e-07,0.866054,793.941
0.0075453,0.000595126,19.2889,372.061,2.9824e-06,290.932,300,0.0788737,-9.0973e-07,0.866022,793.941
0.00756972,0.000597052,19.2873,371.998,2.98165e-06,290.931,300,0.0788737,-9.09583e-07,0.86599,793.941
0.00759414,0.000598978,19.2856,371.936,2.9809e-06,290.931,300,0.0788737,-9.09438e-07,0.865957,793.942
0.00761856,0.000600904,19.284,371.873,2.98016e-06,290.931,300,0.0788737,-9.09294e-07,0.865923,793.942
0.00764298,0.00060283,19.2824,371.811,2.97941e-06,290.93,300,0.0788737,-9.09152e-07,0.865888,793.943
0.0076674,0.000604756,19.2808,371.749,2.97866e-06,290.93,300,0.0788737,-9.0901e-07,0.865853,793.943
0.00769181,0.000606682,19.2792,371.686,2.97791e-06,290.929,300,0.0788737,-9.0887e-07,0.865817,793.943
0.00771623,0.000608608,19.2775,371.624,2.97716e-06,290.929,300,0.0788737,-9.08732e-07,0.86578,793.944
0.00774065,0.000610534,19.2759,371.561,2.97641e-06,290.929,300,0.0788737,-9.08594e-07,0.865743,793.944
0.00776507,0.00061246,19.2743,371.499,2.97566e-06,290.928,300,0.0788737,-9.08458e-07,0.865705,793.944
0.00778949,0.000614386,19.2727,371.436,2.97491e-06,290.928,300,0.0788737,-9.08323e-07,0.865666,793.945
0.00781391,0.000616312,19.2711,371.374,2.97416e-06,290.928,300,0.0788737,-9.08189e-07,0.865626,793.945
0.00783833,0.000618238,19.2694,371.312,2.97341e-06,290.927,300,0.0788737,-9.08056e-07,0.865586,793.945
0.00786274,0.000620164,19.2678,371.249,2.97267e-06,290.927,300,0.0788737,-9.07924e-07,0.865545,793.946
0.00788716,0.00062209,19.2662,371.187,2.97192e-06,290.927,300,0.0788737,-9.07793e-07,0.865504,793.946
0.00791158,0.000624016,19.2646,371.124,2.97117e-06,290.926,300,0.0788737,-9.07664e-07,0.865462,793.946
0.007936,0.000625942,19.263,371.062,2.97042e-06,290.926,300,0.0788737,-9.07535e-07,0.865419,793.946
0.00796042,0.000627868,19.2613,371,2.96967e-06,290.926,300,0.0788737,-9.07408e-07,0.865376,793.947
0.00798484,0.000629794,19.2597,370.937,2.96893e-06,290.925,300,0.0788737,-9.07281e-07,0.865332,793.947
0.00800925,0.00063172,19.2581,370.875,2.96818e-06,290.925,300,0.0788737,-9.07156e-07,0.865287,793.947
0.00803367,0.000633646,19.2565,370.812,2.96743e-06,290.925,300,0.0788737,-9.07031e-07,0.865243,793.947
0.00805809,0.000635572,19.2549,370.75,2.96668e-06,290.924,300,0.0788737,-9.06908e-07,0.865197,793.948
0.00808251,0.000637498,19.2533,370.688,2.96593e-06,290.924,300,0.0788737,-9.06785e-07,0.865151,793.948
0.00810693,0.000639424,19.2516,370.625,2.96519e-06,290.924,300,0.0788737,-9.06663e-07,0.865104,793.948
0.00813135,0.000641349,19.25,370.563,2.96444e-06,290.924,300,0.0788737,-9.06542e-07,0.865057,793.948
0.00815577,0.000643275,19.2484,370.501,2.96369e-06,290.923,300,0.0788737,-9.06422e-07,0.86501,793.949
0.00818018,0.000645201,19.2468,370.438,2.96295e-06,290.923,300,0.0788737,-9.06303e-07,0.864962,793.949
0.0082046,0.000647127,19.2452,370.376,2.9622e-06,290.923,300,0.0788737,-9.06185e-07,0.864913,793.949
0.00822902,0.000649053,19.2435,370.314,2.96145e-06,290.923,300,0.0788737,-9.06067e-07,0.864864,793.949
0.00825344,0.000650979,19.2419,370.251,2.9607e-06,290.922,300,0.0788737,-9.05951e-07,0.864815,793.95
0.00827786,0.000652905,19.2403,370.189,2.95996e-06,290.922,300,0.0788737,-9.05835e-07,0.864765,793.95
0.00830228,0.000654831,19.2387,370.127,2.95921e-06,290.922,300,0.0788737,-9.0572e-07,0.864714,793.95
0.00832669,0.000656757,19.2371,370.064,2.95847e-06,290.922,300,0.0788737,-9.05605e-07,0.864663,793.95
0.00835111,0.000658683,19.2354,370.002,2.95772e-06,290.921,300,0.0788737,-9.05492e-07,0.864612,793.95
0.00837553,0.000660609,19.2338,369.94,2.95697e-06,290.921,300,0.0788737,-9.05379e-07,0.86456,793.951
0.00839995,0.000662535,19.2322,369.877,2.95623e-06,290.921,300,0.0788737,-9.05267e-07,0.864508,793.951
0.00842437,0.000664461,19.2306,369.815,2.95548e-06,290.921,300,0.0788737,-9.05155e-07,0.864456,793.951
0.00844879,0.000666387,19.229,369.753,2.95473e-06,290.921,300,0.0788737,-9.05045e-07,0.864403,793.951
0.00847321,0.000668313,19.2273,369.691,2.95399e-06,290.92,300,0.0788737,-9.04935e-07,0.864349,793.951
0.00849762,0.000670239,19.2257,369.628,2.95324e-06,290.92,300,0.0788737,-9.04825e-07,0.864296,793.952
0.00852204,0.000672165,19.2241,369.566,2.9525e-06,290.92,300,0.0788737,-9.04717e-07,0.864242,793.952
0.00854646,0.000674091,19.2225,369.504,2.95175e-06,290.92,300,0.0788737,-9.04608e-07,0.864187,793.952
0.00857088,0.000676017,19.2209,369.441,2.951e-06,290.92,300,0.0788737,-9.04501e-07,0.864132,793.952
0.0085953,0.000677943,19.2192,369.379,2.95026e-06,290.919,300,0.0788737,-9.04394e-07,0.864077,793.952
0.00861972,0.000679869,19.2176,369.317,2.94951e-06,290.919,300,0.0788737,-9.04288e-07,0.864022,793.952
0.00864413,0.000681795,19.216,369.255,2.94877e-06,290.919,300,0.0788737,-9.04182e-07,0.863966,793.953
0.00866855,0.000683721,19.2144,369.192,2.94802e-06,290.919,300,0.0788737,-9.04077e-07,0.863909,793.953
0.00869297,0.000685647,19.2128,369.13,2.94728e-06,290.919,300,0.0788737,-9.03973e-07,0.863853,793.953
0.00871739,0.000687573,19.2111,369.068,2.94653e-06,290.919,300,0.0788737,-9.03869e-07,0.863796,793.953
0.00874181,0.000689499,19.2095,369.006,2.94579e-06,290.918,300,0.0788737,-9.03765e-07,0.863739,793.953
0.00876623,0.000691425,19.2079,368.943,2.94504e-06,290.918,300,0.0788737,-9.03662e-07,0.863681,793.953
0.00879065,0.000693351,19.2063,368.881,2.9443e-06,290.918,300,0.0788737,-9.0356e-07,0.863624,793.954
0.00881506,0.000695277,19.2047,368.819,2.94355e-06,290.918,300,0.0788737,-9.03458e-07,0.863565,793.954
0.00883948,0.000697203,19.203,368.757,2.94281e-06,290.918,300,0.0788737,-9.03357e-07,0.863507,793.954
0.0088639,0.000699129,19.2014,368.694,2.94206e-06,290.918,300,0.0788737,-9.03256e-07,0.863448,793.954
0.00888832,0.000701055,19.1998,368.632,2.94132e-06,290.918,300,0.0788737,-9.03156e-07,0.863389,793.954
0.00891274,0.000702981,19.1982,368.57,2.94058e-06,290.917,300,0.0788737,-9.03056e-07,0.86333,793.954
0.00893716,0.000704907,19.1966,368.508,2.93983e-06,290.917,300,0.0788737,-9.02956e-07,0.863271,793.954
0.00896157,0.000706833,19.1949,368.445,2.93909e-06,290.917,300,0.0788737,-9.02857e-07,0.863211,793.954
0.00898599,0.000708759,19.1933,368.383,2.93834e-06,290.917,300,0.0788737,-9.02759e-07,0.863151,793.955
0.00901041,0.000710685,19.1917,368.321,2.9376e-06,290.917,300,0.0788737,-9.02661e-07,0.86309,793.955
0.00903483,0.000712611,19.1901,368.259,2.93685e-06,290.917,300,0.0788737,-9.02563e-07,0.86303,793.955
0.00905925,0.000714537,19.1884,368.196,2.93611e-06,290.917,300,0.0788737,-9.02466e-07,0.862969,793.955
0.00908367,0.000716462,19.1868,368.134,2.93537e-06,290.916,300,0.0788737,-9.02369e-07,0.862908,793.955
0.00910809,0.000718388,19.1852,368.072,2.93462e-06,290.916,300,0.0788737,-9.02272e-07,0.862847,793.955
0.0091325,0.000720314,19.1836,368.01,2.93388e-06,290.916,300,0.0788737,-9.02176e-07,0.862785,793.955
0.00915692,0.00072224,19.182,367.948,2.93314e-06,290.916,300,0.0788737,-9.02081e-07,0.862723,793.955
0.00918134,0.000724166,19.1803,367.885,2.93239e-06,290.916,300,0.0788737,-9.01985e-07,0.862661,793.956
0.00920576,0.000726092,19.1787,367.823,2.93165e-06,290.916,300,0.0788737,-9.0189e-07,0.862599,793.956
0.00923018,0.000728018,19.1771,367.761,2.93091e-06,290.916,300,0.0788737,-9.01796e-07,0.862537,793.956
0.0092546,0.000729944,19.1755,367.699,2.93016e-06,290.916,300,0.0788737,-9.01702e-07,0.862474,793.956
0.00927901,0.00073187,19.1739,367.637,2.92942e-06,290.916,300,0.0788737,-9.01608e-07,0.862411,793.956
0.00930343,0.000733796,19.1722,367.574,2.92868e-06,290.915,300,0.0788737,-9.01514e-07,0.862348,793.956
0.00932785,0.000735722,19.1706,367.512,2.92793e-06,290.915,300,0.0788737,-9.01421e-07,0.862285,793.956
0.00935227,0.000737648,19.169,367.45,2.92719e-06,290.915,300,0.0788737,-9.01328e-07,0.862222,793.956
0.00937669,0.000739574,19.1674,367.388,2.92645e-06,290.915,300,0.0788737,-9.01236e-07,0.862158,793.956
0.00940111,0.0007415,19.1657,367.326,2.9257e-06,290.915,300,0.0788737,-9.01144e-07,0.862094,793.956
0.00942553,0.000743426,19.1641,367.263,2.92496e-06,290.915,300,0.0788737,-9.01052e-07,0.86203,793.956
0.00944994,0.000745352,19.1625,367.201,2.92422e-06,290.915,300,0.0788737,-9.0096e-07,0.861966,793.957
0.00947436,0.000747278,19.1609,367.139,2.92348e-06,290.915,300,0.0788737,-9.00869e-07,0.861901,793.957
0.00949878,0.000749204,19.1592,367.077,2.92273e-06,290.915,300,0.0788737,-9.00778e-07,0.861837,793.957
0.0095232,0.00075113,19.1576,367.015,2.92199e-06,290.915,300,0.0788737,-9.00687e-07,0.861772,793.957
0.00954762,0.000753056,19.156,366.952,2.92125e-06,290.915,300,0.0788737,-9.00597e-07,0.861707,793.957
0.00957204,0.000754982,19.1544,366.89,2.92051e-06,290.914,300,0.0788737,-9.00507e-07,0.861642,793.957
0.00959645,0.000756908,19.1528,366.828,2.91976e-06,290.914,300,0.0788737,-9.00417e-07,0.861577,793.957
0.00962087,0.000758834,19.1511,366.766,2.91902e-06,290.914,300,0.0788737,-9.00327e-07,0.861512,793.957
0.00964529,0.00076076,19.1495,366.704,2.91828e-06,290.914,300,0.0788737,-9.00238e-07,0.861446,793.957
0.00966971,0.000762686,19.1479,366.641,2.91754e-06,290.914,300,0.0788737,-9.00149e-07,0.86138,793.957
0.00969413,0.000764612,19.1463,366.579,2.9168e-06,290.914,300,0.0788737,-9.0006e-07,0.861315,793.957
0.00971855,0.000766538,19.1446,366.517,2.91605e-06,290.914,300,0.0788737,-8.99971e-07,0.861249,793.957
0.00974297,0.000768464,19.143,366.455,2.91531e-06,290.914,300,0.0788737,-8.99883e-07,0.861183,793.957
0.00976738,0.00077039,19.1414,366.393,2.91457e-06,290.914,300,0.0788737,-8.99795e-07,0.861116,793.957
0.0097918,0.000772316,19.1398,366.331,2.91383e-06,290.914,300,0.0788737,-8.99707e-07,0.86105,793.958
0.00981622,0.000774242,19.1381,366.268,2.91309e-06,290.914,300,0.0788737,-8.99619e-07,0.860983,793.958
0.00984064,0.000776168,19.1365,366.206,2.91235e-06,290.914,300,0.0788737,-8.99532e-07,0.860917,793.958
0.00986506,0.000778094,19.1349,366.144,2.91161e-06,290.914,300,0.0788737,-8.99445e-07,0.86085,793.958
0.00988948,0.00078002,19.1333,366.082,2.91086e-06,290.913,300,0.0788737,-8.99358e-07,0.860783,793.958
0.00991389,0.000781946,19.1316,366.02,2.91012e-06,290.913,300,0.0788737,-8.99271e-07,0.860716,793.958
0.00993831,0.000783872,19.13,365.958,2.90938e-06,290.913,300,0.0788737,-8.99184e-07,0.860649,793.958
0.00996273,0.000785798,19.1284,365.895,2.90864e-06,290.913,300,0.0788737,-8.99098e-07,0.860581,793.958
0.00998715,0.000787724,19.1268,365.833,2.9079e-06,290.913,300,0.0788737,-8.99012e-07,0.860514,793.958
0.0100116,0.00078965,19.1251,365.771,2.90716e-06,290.913,300,0.0788737,-8.98926e-07,0.860446,793.958
0.010036,0.000791575,19.1235,365.709,2.90642e-06,290.913,300,0.0788737,-8.9884e-07,0.860379,793.958
0.0100604,0.000793501,19.1219,365.647,2.90568e-06,290.913,300,0.0788737,-8.98754e-07,0.860311,793.958
0.0100848,0.000795427,19.1203,365.585,2.90494e-06,290.913,300,0.0788737,-8.98669e-07,0.860243,793.958
0.0101092,0.000797353,19.1186,365.522,2.90419e-06,290.913,300,0.0788737,-8.98583e-07,0.860175,793.958
0.0101337,0.000799279,19.117,365.46,2.90345e-06,290.913,300,0.0788737,-8.98498e-07,0.860107,793.958
0.0101581,0.000801205,19.1154,365.398,2.90271e-06,290.913,300,0.0788737,-8.98413e-07,0.860039,793.958
0.0101825,0.000803131,19.1138,365.336,2.90197e-06,290.913,300,0.0788737,-8.98328e-07,0.85997,793.958
0.0102069,0.000805057,19.1121,365.274,2.90123e-06,290.913,300,0.0788737,-8.98244e-07,0.859902,793.958
0.0102313,0.000806983,19.1105,365.212,2.90049e-06,290.913,300,0.0788737,-8.98159e-07,0.859833,793.959
0.0102558,0.000808909,19.1089,365.149,2.89975e-06,290.913,300,0.0788737,-8.98075e-07,0.859765,793.959
0.0102802,0.000810835,19.1073,365.087,2.89901e-06,290.913,300,0.0788737,-8.97991e-07,0.859696,793.959
0.0103046,0.000812761,19.1056,365.025,2.89827e-06,290.913,300,0.0788737,-8.97907e-07,0.859627,793.959
0.010329,0.000814687,19.104,364.963,2.89753e-06,290.913,300,0.0788737,-8.97823e-07,0.859558,793.959
0.0103534,0.000816613,19.1024,364.901,2.89679e-06,290.912,300,0.0788737,-8.97739e-07,0.859489,793.959
0.0103778,0.000818539,19.1008,364.839,2.89605e-06,290.912,300,0.0788737,-8.97655e-07,0.85942,793.959
0.0104023,0.000820465,19.0991,364.777,2.89531e-06,290.912,300,0.0788737,-8.97572e-07,0.859351,793.959
0.0104267,0.000822391,19.0975,364.714,2.89457e-06,290.912,300,0.0788737,-8.97489e-07,0.859282,793.959
0.0104511,0.000824317,19.0959,364.652,2.89383e-06,290.912,300,0.0788737,-8.97406e-07,0.859212,793.959
0.0104755,0.000826243,19.0942,364.59,2.89309e-06,290.912,300,0.0788737,-8.97322e-07,0.859143,793.959
0.0104999,0.000828169,19.0926,364.528,2.89235e-06,290.912,300,0.0788737,-8.97239e-07,0.859073,793.959
0.0105244,0.000830095,19.091,364.466,2.89161e-06,290.912,300,0.0788737,-8.97157e-07,0.859004,793.959
0.0105488,0.000832021,19.0894,364.404,2.89087e-06,290.912,300,0.0788737,-8.97074e-07,0.858934,793.959
0.0105732,0.000833947,19.0877,364.341,2.89013e-06,290.912,300,0.0788737,-8.96991e-07,0.858864,793.959
0.0105976,0.000835873,19.0861,364.279,2.8894e-06,290.912,300,0.0788737,-8.96909e-07,0.858795,793.959
0.010622,0.000837799,19.0845,364.217,2.88866e-06,290.912,300,0.0788737,-8.96827e-07,0.858725,793.959
0.0106464,0.000839725,19.0828,364.155,2.88792e-06,290.912,300,0.0788737,-8.96744e-07,0.858655,793.959
0.0106709,0.000841651,19.0812,364.093,2.88718e-06,290.912,300,0.0788737,-8.96662e-07,0.858585,793.959
0.0106953,0.000843577,19.0796,364.031,2.88644e-06,290.912,300,0.0788737,-8.9658e-07,0.858515,793.959
0.0107197,0.000845503,19.078,363.969,2.8857e-06,290.912,300,0.0788737,-8.96498e-07,0.858444,793.959
0.0107441,0.000847429,19.0763,363.906,2.88496e-06,290.912,300,0.0788737,-8.96416e-07,0.858374,793.959
0.0107685,0.000849355,19.0747,363.844,2.88422e-06,290.912,300,0.0788737,-8.96335e-07,0.858304,793.959
